Goal Code,Goal Label,Goal Description ,Target Code,Target Description,Indicator Code,Indicator Reference,Indicator Description,Series Release,Tags,Series Code,Series Description,Geographic Area Code,Geographic Area Name,Geographic Area Level,Parent Geographic Area Code,Parent Geographic Area Name,Geographic Area Type,X,Y,ISO Code,Is UN Member,Has Country Proile,Unit Multiplier,Units Code,Units Desc,Time Series Id,Time Series Keys,Number of Years Available,Earliest Year Available,Latest Year Available,Available Years,Value 2000,Value 2001,Value 2002,Value 2003,Value 2004,Value 2005,Value 2006,Value 2007,Value 2008,Value 2009,Value 2010,Value 2011,Value 2012,Value 2013,Value 2014,Value 2015,Value 2016,Value 2017,Value 2018,Value 2019,Value 2020,Latest Value,Footnotes,Nature,ObjectId,x2,y2
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",68,Bolivia (Plurinational State of),4,5,South America,Country,-64.66224284,-16.71273412,BOL,1,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",2.103,1.83,2.459,2.919,3.087,2.849,3.959,4.425,4.68,5.766,5.871,6.021,5.935,5.634,5.548,5.207,4.804,4.646,4.421,4.464,4.968,4.968,,C: Country data,30,-7198167.9464998,-1887411.06746125
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",70,Bosnia and Herzegovina,5,39,Southern Europe,Country,17.78584332,44.16845548,BIH,1,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",11864.697,10643.422,9756.868,7385.473,5730.343,2836.737,5042.354,2037.642,1942.162,1839.408,1671.684,1574.624,1416.954,750.465,624.517,544.151,534.417,525.047,507.53,499.042,473.996,473.996,,C: Country data,31,1979911.02171135,5491548.17239601
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",72,Botswana,4,18,Southern Africa,Country,23.81380223,-22.18810073,BWA,1,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",0.304,0,0.293,0.288,0.283,0,0.545,0.853,1.514,1.638,2.818,4.366,6.128,7.999,11.202,14.427,12.267,12.651,12.82,9.896,8.759,8.759,,C: Country data,32,2650940.33809532,-2534124.00462362
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",76,Brazil,4,5,South America,Country,-53.08432878,-10.77668561,BRA,1,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",0.126,0.142,0.244,0.207,0.218,0.199,0.374,0.854,0.73,0.502,0.507,0.527,0.538,0.488,0.482,0.437,0.389,0.409,0.496,0.663,0.747,0.747,,C: Country data,33,-5909320.44889232,-1206791.79899697
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",86,British Indian Ocean Territory,4,14,Eastern Africa,Country,72.38715553,-7.299281071,IOT,0,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C: Country data,34,8058101.2935731,-814759.14786003
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",92,British Virgin Islands,4,29,Caribbean,Country,-64.63294223,18.42256578,VGB,0,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C: Country data,35,-7194906.21751467,2087068.93199689
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",96,Brunei Darussalam,4,35,South-Eastern Asia,Country,114.6288563,4.49736984,BRN,1,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",0,0,0,0,0,12.871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.571,4.571,,C: Country data,36,12760425.9135313,501159.817238009
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",100,Bulgaria,5,151,Eastern Europe,Country,25.23763153,42.75731323,BGR,1,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",30.049,26.75,36.129,32.856,28.747,55.258,44.967,43.628,40.347,36.69,34.439,31.459,29.212,25.713,22.684,17.553,11.171,10.08,8.792,8.085,7.555,7.555,,C: Country data,37,2809440.29074787,5275105.09683148
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",854,Burkina Faso,4,11,Western Africa,Country,-1.742843829,12.27491081,BFA,1,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",1.068,0.753,7.89,6.732,4.413,4.485,2.712,3.908,4.894,6.492,7.311,7.847,8.798,9.242,10.536,11.854,12.612,14.034,57.922,57.704,75.376,75.376,,C: Country data,38,-194012.487576479,1377011.11263974
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",108,Burundi,4,14,Eastern Africa,Country,29.89080992,-3.366387428,BDI,1,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",8177.268,7825.191,7893.64,7144.767,6376.853,5621.735,4953.948,4560.846,3349.114,1109.554,959.546,1117.941,787.115,755.607,730.852,2800.689,3745.076,3899.406,3354.167,3197.756,3041.761,3041.761,,C: Country data,39,3327429.73969293,-374960.32960973
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",132,Cabo Verde,4,11,Western Africa,Country,-23.63544151,15.07791834,CPV,1,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",0,1.148,1.129,1.556,1.095,0,7.459,5.894,5.615,4.52,4.465,4.41,4.354,4.299,5.209,5.145,1.883,0.93,1.839,1.818,4.496,4.496,,C: Country data,40,-2631085.3135674,1698181.58838434
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",116,Cambodia,4,35,South-Eastern Asia,Country,104.922836,12.71163737,KHM,1,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",302.253,279.385,263.993,243.677,138.407,133.954,133.109,129.227,124.091,120.64,113.815,104.427,94.738,91.343,85.468,82.405,78.764,76.384,74.647,72.649,71.132,71.132,,C: Country data,41,11679956.6761062,1426806.50493586
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",120,Cameroon,4,17,Middle Africa,Country,12.7419827,5.692387031,CMR,1,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",13.322,17.129,31.95,36.978,44.2,51.267,56.899,61.36,71.902,74.487,73.457,72.409,62.144,51.655,47.324,45.326,43.214,44.887,178.605,255.337,295.067,295.067,,C: Country data,42,1418431.0258607,634718.662043768
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",124,Canada,4,21,Northern America,Country,-101.6575058,57.72360191,CAN,1,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",0.082,0.016,0.167,0.194,0.179,0.373,0.289,1.609,0.3,0.29,0.252,0.313,0.346,0.266,0.25,0.203,0.209,0.204,0.218,0.19,0.225,0.225,,C: Country data,43,-11316461.7809703,7909477.68156362
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",136,Cayman Islands,4,29,Caribbean,Country,-81.16740559,19.32266656,CYM,0,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",0,0,0,0,0,0,0,0,0,0,0,0,0,10.01,9.86,9.72,9.589,9.466,9.349,9.237,22.819,22.819,,C: Country data,44,-9035514.25928991,2192961.75516227
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",140,Central African Republic,4,17,Middle Africa,Country,20.93559492,7.003720791,CAF,1,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",3.708,765.134,662.783,903.697,778.188,1050.535,1710.629,2283.282,2843.973,3547.613,3622.892,3554.753,3576.783,5378.958,8449.778,9489.685,9761.817,10609.923,11238.954,11393.357,11740.011,11740.011,,C: Country data,45,2330539.76594864,781599.522955615
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",148,Chad,4,17,Middle Africa,Country,18.66618401,15.36279341,TCD,1,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",653.401,530.493,522.138,554.498,537.895,476.973,345.808,512.216,490.129,473.503,447.39,343.602,309.363,366.401,351.785,105.629,97.257,108.594,70.342,69.952,63.81,63.81,,C: Country data,46,2077910.09904675,1731046.56922379
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",152,Chile,4,5,South America,Country,-71.23029019,-35.2652885,CHL,1,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",5.592,5.375,10.869,9.772,7.393,5.74,4.885,5.837,5.919,7.728,6.822,6.858,6.58,3.346,3.215,3.083,2.718,2.669,2.557,2.564,3.63,3.63,,C: Country data,47,-7929319.63300791,-4199991.48851237
